"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-6.14104700088501,-9.514445304870605,1.86049497127533,-6.141047065207914,-9.514445608829396,1.860495014647533,19.0,29.0,21284.0,11.476,3234027149.0,3234027149.0,9.3299999
-6.811474800109863,-10.54911041259766,-2.365873575210571,-6.811474613103056,-10.54911087785662,-2.365873471202502,25.0,30.0,21285.0,12.778,3234027150.0,3234027150.0,-10.67
-6.154741287231445,-9.532011032104492,2.137766122817993,-6.154741421418678,-9.532010815130104,2.137766090037884,9.0,31.0,21285.0,11.546,3234027151.0,3234027151.0,10.67
-5.783877849578857,-8.930257797241211,-6.309845924377441,-5.783877847744407,-8.93025769785049,-6.309845837447506,17.0,0.0,21293.0,12.37,3234027162.0,3234027162.0,-30.67
-6.95820140838623,-10.73929500579834,-2.102378845214844,-6.958201592391219,-10.73929503704032,-2.10237882101335,27.0,1.0,21294.0,12.968,3234027163.0,3234027163.0,-9.3299999
-5.811612606048584,-8.966218948364258,-6.003466606140137,-5.811612610589717,-8.966218912003516,-6.003466772329559,15.0,2.0,21295.0,12.256,3234027164.0,3234027164.0,-29.33
-6.972615242004395,-10.75331401824951,-1.801178216934204,-6.972615218857881,-10.75331380737931,-1.801178272625167,42.0,3.0,21296.0,12.942,3234027165.0,3234027165.0,-8.0
-6.094942569732666,-9.399748802185059,-5.956655025482178,-6.094942677329164,-9.399748758550418,-5.956655188627383,27.0,4.0,21296.0,12.688,3234027166.0,3234027166.0,-28.0
-6.459808349609375,-9.954838752746582,-5.960743427276611,-6.45980850613647,-9.954838558220885,-5.96074352273319,26.0,6.0,21298.0,13.28,3234027169.0,3234027169.0,-26.67
-11.76765537261963,-18.12752532958984,-2.01631236076355,-11.76765550237165,-18.12752615977325,-2.016312303250366,8.0,7.0,21299.0,21.706,3234027170.0,3234027170.0,-5.3299999
-6.330678462982178,-9.748390197753906,-5.501908779144287,-6.330678481486776,-9.748389990816394,-5.501908991522034,16.0,8.0,21300.0,12.86,3234027171.0,3234027171.0,-25.33
-7.432336330413818,-11.44042205810547,-0.9539895057678223,-7.43233615509442,-11.44042216200654,-0.9539895349246577,25.0,9.0,21301.0,13.676,3234027172.0,3234027172.0,-4.0
-6.330568790435791,-9.744497299194336,-5.173690319061279,-6.330568841829845,-9.7444973646053,-5.173690099924178,3.0,10.0,21301.0,12.72,3234027173.0,3234027173.0,-24.0
-7.46290397644043,-11.48308658599854,-0.6386588215827942,-7.462903822774375,-11.48308675675142,-0.6386588047930932,7.0,11.0,21302.0,13.71,3234027174.0,3234027174.0,-2.6700001
-9.467820167541504,-14.56246566772461,-7.255201816558838,-9.46782006263758,-14.5624657578436,-7.25520160389428,5.0,12.0,21303.0,18.824,3234027175.0,3234027175.0,-22.67
-7.895992755889893,-12.14019966125488,-0.3362315595149994,-7.895992919972709,-12.14019934515897,-0.3362315683315325,47.0,13.0,21304.0,14.486,3234027177.0,3234027177.0,-1.33
-10.15721797943115,-15.61090278625488,-7.272597789764404,-10.1572180052024,-15.61090257623444,-7.272597826781641,12.0,14.0,21305.0,19.994,3234027178.0,3234027178.0,-21.33
-7.805257320404053,-11.99153137207031,0.0,-7.80525709274517,-11.99153141663529,0.0,14.0,15.0,21306.0,14.308,3234027179.0,3234027179.0,0.0
-6.849390983581543,-10.51898002624512,-4.568705081939697,-6.849391130537672,-10.51897994497305,-4.568705074544283,4.0,16.0,21307.0,13.358,3234027180.0,3234027180.0,-20.0
-6.472004890441895,-9.939407348632812,0.2753728628158569,-6.472004817296606,-9.93940739832853,0.275372865296514,13.0,17.0,21307.0,11.864,3234027181.0,3234027181.0,1.33
-6.770749568939209,-10.39423751831055,-4.191611766815186,-6.770749381014766,-10.3942377757158,-4.191611847651302,30.0,18.0,21308.0,13.094,3234027182.0,3234027182.0,-18.67
-8.013565063476562,-12.29747486114502,0.6844968795776367,-8.013564732987788,-12.29747454830619,0.6844968984412627,17.0,19.0,21309.0,14.694,3234027184.0,3234027184.0,2.6700001
-6.445284366607666,-9.883275985717773,0.8250795602798462,-6.445284534495419,-9.8832755182772,0.825079571445514,49.0,21.0,21311.0,11.828,3234027186.0,3234027186.0,4.0
-6.72606897354126,-10.30990123748779,-3.529812097549438,-6.726069209567392,-10.30990089108011,-3.529811978592492,22.0,22.0,21312.0,12.806,3234027187.0,3234027187.0,-16.0
-6.790245532989502,-10.40430355072021,1.159105539321899,-6.790245359696699,-10.40430325850413,1.159105543165856,1.0,23.0,21313.0,12.478,3234027188.0,3234027188.0,5.3299999
-6.55511474609375,-10.04402637481689,-3.139811515808105,-6.555114700686732,-10.0440260443357,-3.139811472293644,35.0,24.0,21313.0,12.398,3234027189.0,3234027189.0,-14.67
-6.12162971496582,-9.376245498657227,1.309482932090759,-6.121629494997509,-9.376245657100787,1.309482990983536,14.0,25.0,21314.0,11.274,3234027190.0,3234027190.0,6.6700001
-6.224708080291748,-9.526860237121582,1.599377274513245,-6.224707961456072,-9.526860297225667,1.599377276233072,43.0,27.0,21316.0,11.492,3234027193.0,3234027193.0,8.0
-6.054830074310303,-9.259803771972656,1.817695140838623,-6.054830219903875,-9.25980340890191,1.817695199043929,30.0,29.0,21318.0,11.212,3234027195.0,3234027195.0,9.3299999
-6.954647064208984,-10.63186359405518,-2.393646240234375,-6.954646840579928,-10.63186384331922,-2.393646285467674,42.0,30.0,21319.0,12.928,3234027196.0,3234027196.0,-10.67
-6.211196899414062,-9.495320320129395,2.137766122817993,-6.211196814769171,-9.495320230117855,2.137766090037884,24.0,31.0,21319.0,11.546,3234027197.0,3234027197.0,10.67
-6.971220016479492,-10.62478733062744,-2.087787866592407,-6.971220230398292,-10.62478770948528,-2.087787974784848,41.0,1.0,21327.0,12.878,3234027209.0,3234027209.0,-9.3299999
-5.83445405960083,-8.888867378234863,-5.974076271057129,-5.834454197183568,-8.888867813223962,-5.974076432386692,3.0,2.0,21328.0,12.196,3234027210.0,3234027210.0,-29.33
-8.101937294006348,-12.33871269226074,-2.074514150619507,-8.101937198862379,-12.33871307234472,-2.074514242910736,10.0,3.0,21329.0,14.906,3234027211.0,3234027211.0,-8.0
-6.133471965789795,-9.34087085723877,-5.941632270812988,-6.1334718052096,-9.340870816972496,-5.941632098618235,27.0,4.0,21329.0,12.656,3234027212.0,3234027212.0,-28.0
-13.63485145568848,-20.75707817077637,-2.904232025146484,-13.63485155151438,-20.75707771030763,-2.904232100989208,6.0,5.0,21330.0,25.004,3234027213.0,3234027213.0,-6.6700001
-6.142110824584961,-9.346914291381836,-5.617821216583252,-6.142110886232633,-9.34691470444977,-5.617821229708479,6.0,6.0,21331.0,12.516,3234027215.0,3234027215.0,-26.67
-6.3648681640625,-9.67853832244873,-5.483084201812744,-6.364867945103377,-9.678537972728133,-5.483084419544821,20.0,8.0,21333.0,12.816,3234027217.0,3234027217.0,-25.33
-7.56718635559082,-11.50243282318115,-0.9627788662910461,-7.567186305908024,-11.50243245128976,-0.9627788506164174,12.0,9.0,21334.0,13.802,3234027218.0,3234027218.0,-4.0
-7.868295192718506,-11.95558547973633,-0.6674473881721497,-7.868295407160609,-11.95558553156085,-0.6674473636087119,32.0,11.0,21335.0,14.328,3234027220.0,3234027220.0,-2.6700001
-7.689736843109131,-11.67539501190186,-0.3245797455310822,-7.689736628501147,-11.67539526399382,-0.3245797495200987,5.0,13.0,21337.0,13.984,3234027223.0,3234027223.0,-1.33
-10.14138603210449,-15.39190769195557,-7.197667598724365,-10.14138600608034,-15.39190745613347,-7.197667590094784,21.0,14.0,21338.0,19.788,3234027224.0,3234027224.0,-21.33
-10.62808990478516,-16.11834526062012,-7.027145862579346,-10.6280901352338,-16.1183447373669,-7.02714586476919,12.0,16.0,21340.0,20.546,3234027226.0,3234027226.0,-20.0
-10.93798637390137,-16.58202934265137,-6.712213039398193,-10.93798628001165,-16.58202872317859,-6.712213015239996,13.0,18.0,21341.0,20.968,3234027228.0,3234027228.0,-18.67
-7.941214561462402,-12.03434085845947,0.6723852157592773,-7.941214500443182,-12.03434112825949,0.672385207030161,21.0,19.0,21342.0,14.434,3234027230.0,3234027230.0,2.6700001
-6.602259635925293,-10.0014533996582,-3.739519596099854,-6.602259787646473,-10.0014536569759,-3.739519547186466,24.0,20.0,21343.0,12.554,3234027231.0,3234027231.0,-17.33
-6.391057014465332,-9.677838325500488,0.8109887838363647,-6.391057238933723,-9.677838632346862,0.8109887637492007,70.0,21.0,21344.0,11.626,3234027232.0,3234027232.0,4.0
-6.904080867767334,-10.44676780700684,-3.27808666229248,-6.904081006294988,-10.44676737692738,-3.278086763781975,25.0,24.0,21346.0,12.944,3234027235.0,3234027235.0,-14.67
-6.459274768829346,-9.770009994506836,1.369649052619934,-6.459274531534806,-9.770010132870194,1.369649053546022,34.0,25.0,21347.0,11.792,3234027237.0,3234027237.0,6.6700001
-6.532656192779541,-9.877256393432617,-2.805906295776367,-6.532656231195108,-9.877256346433587,-2.805906205108283,24.0,26.0,21348.0,12.17,3234027238.0,3234027238.0,-13.33
-6.10024881362915,-9.219966888427734,1.553728461265564,-6.100248956681599,-9.219966725402704,1.553728499118171,53.0,27.0,21349.0,11.164,3234027239.0,3234027239.0,8.0
-6.13748025894165,-9.269206047058105,1.826449751853943,-6.137480202311123,-9.269205696004299,1.82644970678103,25.0,29.0,21351.0,11.266,3234027241.0,3234027241.0,9.3299999
-7.048326969146729,-10.64078807830811,-2.404755353927612,-7.048327085973328,-10.64078853758335,-2.404755411173743,42.0,30.0,21352.0,12.988,3234027242.0,3234027242.0,-10.67
-6.202831745147705,-9.36435317993164,2.116288423538208,-6.202831736424018,-9.364352709006601,2.116288447006151,6.0,31.0,21352.0,11.43,3234027243.0,3234027243.0,10.67
-6.984244346618652,-10.51213264465332,-2.073521375656128,-6.984244426211053,-10.51213293888637,-2.073521369583648,13.0,1.0,21360.0,12.79,3234027255.0,3234027255.0,-9.3299999
-5.678043842315674,-8.54290771484375,-5.763445854187012,-5.678043674786917,-8.542907591634627,-5.763445662796149,7.0,2.0,21361.0,11.766,3234027256.0,3234027256.0,-29.33
-6.979780673980713,-10.49746322631836,-1.771673560142517,-6.979780865702867,-10.49746311303972,-1.771673575221633,40.0,3.0,21362.0,12.73,3234027257.0,3234027257.0,-8.0
-5.841047763824463,-8.784829139709473,-5.609246253967285,-5.841047657114495,-8.784829137453432,-5.609246232165823,32.0,4.0,21362.0,11.948,3234027258.0,3234027258.0,-28.0
-6.144359588623047,-9.234012603759766,-5.571140766143799,-6.144359561793628,-9.234012171610232,-5.571140708144906,3.0,6.0,21364.0,12.412,3234027261.0,3234027261.0,-26.67
-6.422510147094727,-9.64472770690918,-5.484795570373535,-6.422510347169966,-9.644727911358215,-5.484795744270022,16.0,8.0,21366.0,12.82,3234027263.0,3234027263.0,-25.33
-6.916458129882812,-10.38256359100342,-5.55439567565918,-6.916457931451903,-10.38256400053074,-5.554395597843127,9.0,10.0,21367.0,13.656,3234027265.0,3234027265.0,-24.0
-7.800751686096191,-11.7055835723877,-0.6559878587722778,-7.800751566075173,-11.70558323868955,-0.6559878401966696,16.0,11.0,21368.0,14.082,3234027266.0,3234027266.0,-2.6700001
-7.753566265106201,-11.62158679962158,-5.455357551574707,-7.753566060927062,-11.62158721998233,-5.455357717618838,14.0,14.0,21371.0,14.998,3234027270.0,3234027270.0,-21.33
-10.33438968658447,-15.48405170440674,0.0,-10.33438944447315,-15.48405149855689,0.0,7.0,15.0,21372.0,18.616,3234027271.0,3234027271.0,0.0
-10.70092010498047,-16.02716636657715,-7.014149188995361,-10.70092022743684,-16.02716702035959,-7.014149099322814,18.0,16.0,21373.0,20.508,3234027272.0,3234027272.0,-20.0
-6.660454273223877,-9.975610733032227,0.278483122587204,-6.660454123407219,-9.97561035859243,0.2784831117521557,27.0,17.0,21373.0,11.998,3234027273.0,3234027273.0,1.33
-6.944858551025391,-10.39371490478516,0.5829450488090515,-6.944858383868267,-10.39371507819298,0.5829450243020254,4.0,19.0,21375.0,12.514,3234027276.0,3234027276.0,2.6700001
-6.652327537536621,-9.95215129852295,-3.735349416732788,-6.652327358650797,-9.95215083862134,-3.735349300758187,59.0,20.0,21376.0,12.54,3234027277.0,3234027277.0,-17.33
